epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,810.118,0.88031,0.43504,1.03861,0.99262,0.98618,0.995,0.79066,0.82677,0.37724,0.96034,9.9125e-05,9.9125e-05,9.9125e-05
95,818.74,0.84538,0.43347,1.03964,0.99056,0.98759,0.995,0.80491,0.82449,0.36828,0.95926,8.675e-05,8.675e-05,8.675e-05
96,827.238,0.8304,0.42041,1.01187,0.98596,0.98794,0.995,0.81168,0.79921,0.3741,0.94844,7.4375e-05,7.4375e-05,7.4375e-05
97,835.642,0.86298,0.42711,1.02449,0.98218,0.98889,0.995,0.81433,0.79137,0.36786,0.94601,6.2e-05,6.2e-05,6.2e-05
98,844.304,0.82827,0.42397,1.01464,0.98052,0.98909,0.995,0.79534,0.80299,0.37083,0.95234,4.9625e-05,4.9625e-05,4.9625e-05
99,852.808,0.82131,0.41779,1.02777,0.97637,0.99082,0.995,0.79263,0.80459,0.36712,0.94947,3.725e-05,3.725e-05,3.725e-05
100,861.375,0.84291,0.43267,1.03078,0.97865,0.99015,0.995,0.81149,0.79727,0.36666,0.94824,2.4875e-05,2.4875e-05,2.4875e-05
1,12.9572,1.59925,3.57506,1.4989,0.01301,0.98333,0.54254,0.34924,1.10345,3.09506,1.10033,0.0004,0.0004,0.0004
2,19.34,1.57672,2.65322,1.49905,0.90976,0.14532,0.65525,0.26861,1.61258,3.01531,1.62154,0.000796412,0.000796412,0.000796412
3,24.2404,1.56745,2.32189,1.44277,0.53016,0.47058,0.50318,0.22455,1.89781,2.6545,1.72396,0.00117649,0.00117649,0.00117649
4,29.2684,1.56398,2.08567,1.42283,0.19651,0.12689,0.08986,0.05738,2.2545,4.54576,2.42757,0.00117575,0.00117575,0.00117575
5,34.1888,1.53375,1.92182,1.3852,0.79915,0.92139,0.92327,0.62563,1.21196,1.34972,1.09328,0.001151,0.001151,0.001151
6,41.291,1.49607,1.73462,1.35645,0.81988,0.92069,0.92381,0.62205,1.28268,1.21954,1.11622,0.00112625,0.00112625,0.00112625
7,46.2856,1.47325,1.65692,1.35262,0.95653,0.84694,0.93088,0.57132,1.42682,1.24638,1.17728,0.0011015,0.0011015,0.0011015
8,51.2435,1.47821,1.68067,1.38415,0.92565,0.90396,0.92331,0.64083,1.20719,1.05149,1.0723,0.00107675,0.00107675,0.00107675
9,56.2718,1.43926,1.51453,1.32205,0.91914,0.91894,0.94589,0.58771,1.45397,0.96081,1.22193,0.001052,0.001052,0.001052
10,61.1005,1.43723,1.52624,1.3387,0.82487,0.73725,0.8133,0.40338,1.77722,1.39507,1.41732,0.00102725,0.00102725,0.00102725
11,66.0521,1.41296,1.4643,1.32237,0.89415,0.92969,0.95365,0.68531,1.15366,0.87392,1.05958,0.0010025,0.0010025,0.0010025
12,70.9616,1.42653,1.42417,1.339,0.82919,0.88949,0.90978,0.60813,1.07204,0.90985,1.04156,0.00097775,0.00097775,0.00097775
13,75.8943,1.38745,1.28713,1.29757,0.96275,0.82323,0.95876,0.61388,1.2836,0.90882,1.11024,0.000953,0.000953,0.000953
14,80.734,1.38562,1.26352,1.29398,0.93058,0.95037,0.96116,0.70105,1.04513,0.7645,1.00826,0.00092825,0.00092825,0.00092825
15,85.6375,1.35904,1.22532,1.2957,0.90272,0.91061,0.93746,0.71268,0.95782,0.83103,1.01981,0.0009035,0.0009035,0.0009035
16,90.4951,1.35811,1.18833,1.28886,0.9172,0.92727,0.96028,0.74346,0.90865,0.76887,0.98057,0.00087875,0.00087875,0.00087875
17,95.3452,1.30086,1.15982,1.26413,0.88037,0.83791,0.83099,0.56806,1.26452,1.18333,1.08415,0.000854,0.000854,0.000854
18,100.179,1.32134,1.10686,1.25656,0.90728,0.87016,0.92446,0.57351,1.36382,0.95942,1.1221,0.00082925,0.00082925,0.00082925
19,105.064,1.34202,1.13152,1.26858,0.91233,0.91959,0.94023,0.64025,1.15101,0.88957,1.05392,0.0008045,0.0008045,0.0008045
20,109.994,1.30833,1.13718,1.27067,0.93945,0.95959,0.97642,0.72455,0.96723,0.62988,0.99531,0.00077975,0.00077975,0.00077975
21,114.843,1.31496,1.05281,1.26876,0.94648,0.9416,0.96425,0.71744,0.94797,0.68323,0.96555,0.000755,0.000755,0.000755
22,119.8,1.289,1.03311,1.25192,0.92331,0.95227,0.97625,0.66728,1.16223,0.73928,1.05171,0.00073025,0.00073025,0.00073025
23,124.785,1.28519,1.06206,1.2435,0.93021,0.92727,0.97441,0.7517,0.91734,0.65959,1.00043,0.0007055,0.0007055,0.0007055
24,129.678,1.25871,1.01103,1.24036,0.94266,0.97898,0.97829,0.75684,0.88865,0.57945,0.9529,0.00068075,0.00068075,0.00068075
25,134.571,1.31232,0.99389,1.24935,0.98182,0.97406,0.98085,0.73006,0.99358,0.58733,1.00237,0.000656,0.000656,0.000656
26,139.386,1.25295,0.98189,1.2388,0.96585,0.97158,0.98656,0.75813,0.91927,0.57673,0.97079,0.00063125,0.00063125,0.00063125
27,144.293,1.25779,0.95585,1.22241,0.92433,0.96792,0.96917,0.75089,0.91744,0.60742,0.97555,0.0006065,0.0006065,0.0006065
28,149.153,1.21703,0.90686,1.19714,0.96333,0.95488,0.97465,0.75219,0.88558,0.59243,0.95946,0.00058175,0.00058175,0.00058175
29,154.019,1.22278,0.89204,1.21129,0.95334,0.92121,0.97319,0.77688,0.84479,0.57831,0.9528,0.000557,0.000557,0.000557
30,158.904,1.19947,0.90646,1.20784,0.95789,0.92121,0.97658,0.75747,0.94476,0.58048,0.99817,0.00053225,0.00053225,0.00053225
31,163.746,1.21136,0.93071,1.22031,0.96887,0.96751,0.99219,0.77703,0.91301,0.56887,0.96509,0.0005075,0.0005075,0.0005075
32,168.619,1.19665,0.87545,1.19239,0.99062,0.94402,0.9906,0.79207,0.81076,0.49661,0.93631,0.00048275,0.00048275,0.00048275
33,173.485,1.21513,0.859,1.20629,0.96337,0.96825,0.99031,0.80236,0.82432,0.50846,0.93763,0.000458,0.000458,0.000458
34,178.354,1.18993,0.8633,1.20862,0.96814,0.96667,0.98571,0.7458,0.97671,0.54485,0.98455,0.00043325,0.00043325,0.00043325
35,183.217,1.15099,0.82247,1.17873,0.95707,0.94514,0.97778,0.7688,0.93312,0.5258,0.97106,0.0004085,0.0004085,0.0004085
36,188.115,1.13222,0.82917,1.16918,0.92996,0.97838,0.98487,0.79471,0.81728,0.50597,0.93171,0.00038375,0.00038375,0.00038375
37,192.971,1.13657,0.81614,1.17333,0.98069,0.9492,0.98749,0.78125,0.86442,0.49114,0.96296,0.000359,0.000359,0.000359
38,197.832,1.16327,0.83561,1.18099,0.96715,0.96667,0.98734,0.78588,0.8193,0.47334,0.93418,0.00033425,0.00033425,0.00033425
39,202.697,1.11745,0.79984,1.16864,0.96285,0.96667,0.97628,0.76706,0.86774,0.50576,0.96376,0.0003095,0.0003095,0.0003095
40,207.58,1.11998,0.77671,1.16289,0.99047,0.97131,0.9817,0.78997,0.84305,0.48088,0.96114,0.00028475,0.00028475,0.00028475
41,245.83,1.05741,0.62686,1.12927,0.98785,0.95566,0.9797,0.79969,0.83282,0.45413,0.93772,0.00026,0.00026,0.00026
42,250.779,1.0489,0.5949,1.12392,0.85783,0.94703,0.9528,0.76021,0.86615,0.63087,0.9468,0.00023525,0.00023525,0.00023525
43,255.602,0.99791,0.57893,1.09809,0.93811,0.97256,0.98949,0.81445,0.79926,0.47366,0.92693,0.0002105,0.0002105,0.0002105
44,260.459,0.99543,0.58044,1.10443,0.95585,0.96763,0.9875,0.79516,0.82497,0.47643,0.93528,0.00018575,0.00018575,0.00018575
45,265.353,0.99164,0.5602,1.09242,0.96598,0.96667,0.99109,0.78438,0.85193,0.47137,0.94185,0.000161,0.000161,0.000161
46,270.207,0.99257,0.54879,1.07527,0.97565,0.94394,0.97871,0.78065,0.83483,0.45748,0.9352,0.00013625,0.00013625,0.00013625
47,275.023,0.98757,0.55629,1.07342,0.97034,0.96943,0.97996,0.79609,0.79364,0.45341,0.93239,0.0001115,0.0001115,0.0001115
48,279.87,0.93134,0.53652,1.05927,0.96961,0.9688,0.98003,0.7999,0.78829,0.44518,0.92857,8.675e-05,8.675e-05,8.675e-05
49,284.676,0.95385,0.54016,1.07556,0.97144,0.96842,0.97815,0.79918,0.80409,0.45412,0.93222,6.2e-05,6.2e-05,6.2e-05
50,289.454,0.9467,0.53344,1.0672,0.97037,0.96862,0.97806,0.80369,0.79644,0.45916,0.92802,3.725e-05,3.725e-05,3.725e-05
1,17.6856,1.62013,3.68973,1.54793,0.00875,0.95,0.48684,0.29563,1.04923,3.24145,1.12183,0.000404412,0.000404412,0.000404412
2,23.4546,1.60607,2.67398,1.5264,0.90658,0.1455,0.70769,0.42439,1.21683,2.66347,1.16032,0.00081295,0.00081295,0.00081295
3,28.5519,1.58112,2.41866,1.49825,0.67341,0.79611,0.79538,0.43027,1.52182,1.98257,1.2707,0.00121324,0.00121324,0.00121324
4,33.6503,1.48684,2.07072,1.38767,0.73814,0.7662,0.79451,0.49416,1.34498,1.69792,1.15624,0.00121287,0.00121287,0.00121287
5,38.654,1.52038,1.97257,1.40361,0.69956,0.64152,0.73143,0.44317,1.38042,2.83119,1.23098,0.0012005,0.0012005,0.0012005
6,43.677,1.48033,1.82055,1.37364,0.82687,0.62121,0.71606,0.47594,1.16276,1.75454,1.07728,0.00118812,0.00118812,0.00118812
7,48.7445,1.45951,1.77294,1.3994,0.87572,0.83512,0.94887,0.63921,1.20234,1.07825,1.10341,0.00117575,0.00117575,0.00117575
8,53.8248,1.47178,1.66124,1.39837,0.57118,0.65072,0.67337,0.38705,1.66015,2.16317,1.4051,0.00116337,0.00116337,0.00116337
9,58.8852,1.42995,1.48905,1.33625,0.77095,0.91368,0.88075,0.55343,1.2083,1.12963,1.0872,0.001151,0.001151,0.001151
10,63.9039,1.50235,1.53729,1.40832,0.84604,0.88139,0.90674,0.61504,1.12703,1.07674,1.10716,0.00113863,0.00113863,0.00113863
11,68.937,1.40846,1.39575,1.34487,0.91668,0.82336,0.93443,0.66669,1.08104,1.05705,1.08856,0.00112625,0.00112625,0.00112625
12,73.9895,1.38423,1.39155,1.35169,0.85881,0.92433,0.94916,0.68317,1.10005,0.86807,1.06908,0.00111388,0.00111388,0.00111388
13,78.957,1.42242,1.31384,1.34918,0.90993,0.88371,0.90363,0.44416,1.77017,1.16796,1.37311,0.0011015,0.0011015,0.0011015
14,84.0158,1.37033,1.26136,1.33088,0.73736,0.46893,0.58504,0.36118,1.66489,2.49262,1.53117,0.00108913,0.00108913,0.00108913
15,89.0107,1.40482,1.3001,1.34508,0.94702,0.96089,0.97702,0.70945,1.11363,0.72758,1.07919,0.00107675,0.00107675,0.00107675
16,94.1142,1.35392,1.25842,1.3446,0.85187,0.93642,0.97177,0.70555,1.04934,0.84632,1.06788,0.00106437,0.00106437,0.00106437
17,99.0731,1.32556,1.19112,1.30367,0.8978,0.95175,0.9704,0.7299,0.98256,0.75739,1.02982,0.001052,0.001052,0.001052
18,104.139,1.33433,1.15748,1.30565,0.74436,0.67451,0.70882,0.37848,1.67807,1.47728,1.36791,0.00103962,0.00103962,0.00103962
19,109.121,1.3808,1.13871,1.33915,0.91819,0.94272,0.97331,0.69195,1.00169,0.73597,1.05516,0.00102725,0.00102725,0.00102725
20,114.175,1.36251,1.12865,1.30335,0.93605,0.94394,0.96532,0.67786,1.13879,0.71362,1.05704,0.00101488,0.00101488,0.00101488
21,119.146,1.34656,1.10924,1.30533,0.97638,0.93844,0.98531,0.76228,0.87485,0.67016,0.99534,0.0010025,0.0010025,0.0010025
22,124.196,1.31295,1.10133,1.29344,0.98053,0.95561,0.98804,0.73662,0.98225,0.63707,1.03309,0.000990125,0.000990125,0.000990125
23,129.165,1.31206,1.04207,1.29406,0.95563,0.97081,0.98281,0.76759,0.89738,0.63835,1.00899,0.00097775,0.00097775,0.00097775
24,134.165,1.308,1.04494,1.28449,0.92338,0.96514,0.97604,0.71439,1.02211,0.66108,1.05037,0.000965375,0.000965375,0.000965375
25,139.256,1.3052,1.01109,1.28608,0.96034,0.95767,0.97012,0.72451,0.96662,0.73157,1.05773,0.000953,0.000953,0.000953
26,144.278,1.30983,0.99307,1.28133,0.94643,0.93199,0.97267,0.70737,1.03299,0.73193,1.06804,0.000940625,0.000940625,0.000940625
27,149.273,1.27128,0.97911,1.26827,0.95545,0.92843,0.96876,0.75222,0.92243,0.66335,0.99712,0.00092825,0.00092825,0.00092825
28,154.34,1.274,0.94828,1.27933,0.92932,0.94915,0.95586,0.68256,1.13661,0.69473,1.06228,0.000915875,0.000915875,0.000915875
29,159.38,1.26325,0.99086,1.27684,0.96333,0.93029,0.96576,0.66524,1.18321,0.7123,1.0935,0.0009035,0.0009035,0.0009035
30,164.415,1.29356,0.94729,1.3024,0.99047,0.94266,0.98713,0.78818,0.83537,0.55672,0.98629,0.000891125,0.000891125,0.000891125
31,169.472,1.26906,0.92554,1.2608,0.91663,0.95148,0.98252,0.73974,0.93375,0.6048,1.01287,0.00087875,0.00087875,0.00087875
32,174.525,1.2834,0.93106,1.27922,0.93997,0.95571,0.9767,0.72078,0.95145,0.60774,1.03122,0.000866375,0.000866375,0.000866375
33,179.565,1.31962,0.95898,1.29113,0.98436,0.97451,0.98259,0.7213,1.04646,0.61114,1.02095,0.000854,0.000854,0.000854
34,184.606,1.26291,0.92925,1.25865,0.94418,0.95158,0.95658,0.66919,1.14267,0.67982,1.05121,0.000841625,0.000841625,0.000841625
35,189.598,1.22858,0.90273,1.23113,0.94319,0.91636,0.9407,0.64781,1.20886,0.79065,1.09324,0.00082925,0.00082925,0.00082925
36,194.655,1.23071,0.90809,1.24094,0.93349,0.9685,0.9875,0.72838,0.96574,0.59011,1.02736,0.000816875,0.000816875,0.000816875
37,199.626,1.22645,0.88303,1.25705,0.93011,0.97424,0.97693,0.74201,0.92898,0.55008,1.0212,0.0008045,0.0008045,0.0008045
38,204.655,1.19363,0.87094,1.23549,0.96738,0.95295,0.97686,0.74115,1.01438,0.63422,1.05004,0.000792125,0.000792125,0.000792125
39,209.659,1.20584,0.87836,1.23635,0.98636,0.97532,0.98193,0.70913,1.09967,0.57502,1.06303,0.00077975,0.00077975,0.00077975
40,214.724,1.17555,0.85384,1.23003,0.96181,0.96059,0.97448,0.75616,0.85026,0.56641,0.97866,0.000767375,0.000767375,0.000767375
1,13.2368,1.62013,3.68973,1.54793,0.00875,0.95,0.48684,0.29563,1.04923,3.24145,1.12183,0.000404412,0.000404412,0.000404412
2,18.9554,1.60607,2.67398,1.5264,0.90658,0.1455,0.70769,0.42439,1.21683,2.66347,1.16032,0.00081295,0.00081295,0.00081295
3,24.0206,1.58112,2.41866,1.49825,0.67341,0.79611,0.79538,0.43027,1.52182,1.98257,1.2707,0.00121324,0.00121324,0.00121324
4,29.1062,1.48684,2.07072,1.38767,0.73814,0.7662,0.79451,0.49416,1.34498,1.69792,1.15624,0.00121287,0.00121287,0.00121287
5,34.1439,1.52038,1.97257,1.40361,0.69956,0.64152,0.73143,0.44317,1.38042,2.83119,1.23098,0.0012005,0.0012005,0.0012005
6,39.2047,1.48033,1.82055,1.37364,0.82687,0.62121,0.71606,0.47594,1.16276,1.75454,1.07728,0.00118812,0.00118812,0.00118812
7,44.2564,1.45951,1.77294,1.3994,0.87572,0.83512,0.94887,0.63921,1.20234,1.07825,1.10341,0.00117575,0.00117575,0.00117575
8,49.31,1.47178,1.66124,1.39837,0.57118,0.65072,0.67337,0.38705,1.66015,2.16317,1.4051,0.00116337,0.00116337,0.00116337
9,54.3962,1.42995,1.48905,1.33625,0.77095,0.91368,0.88075,0.55343,1.2083,1.12963,1.0872,0.001151,0.001151,0.001151
10,59.4018,1.50235,1.53729,1.40832,0.84604,0.88139,0.90674,0.61504,1.12703,1.07674,1.10716,0.00113863,0.00113863,0.00113863
11,64.4288,1.40846,1.39575,1.34487,0.91668,0.82336,0.93443,0.66669,1.08104,1.05705,1.08856,0.00112625,0.00112625,0.00112625
12,69.4829,1.38423,1.39155,1.35169,0.85881,0.92433,0.94916,0.68317,1.10005,0.86807,1.06908,0.00111388,0.00111388,0.00111388
13,74.5226,1.42242,1.31384,1.34918,0.90993,0.88371,0.90363,0.44416,1.77017,1.16796,1.37311,0.0011015,0.0011015,0.0011015
14,79.5733,1.37033,1.26136,1.33088,0.73736,0.46893,0.58504,0.36118,1.66489,2.49262,1.53117,0.00108913,0.00108913,0.00108913
15,84.5689,1.40482,1.3001,1.34508,0.94702,0.96089,0.97702,0.70945,1.11363,0.72758,1.07919,0.00107675,0.00107675,0.00107675
16,89.6383,1.35392,1.25842,1.3446,0.85187,0.93642,0.97177,0.70555,1.04934,0.84632,1.06788,0.00106437,0.00106437,0.00106437
17,94.6787,1.32556,1.19112,1.30367,0.8978,0.95175,0.9704,0.7299,0.98256,0.75739,1.02982,0.001052,0.001052,0.001052
18,99.719,1.33433,1.15748,1.30565,0.74436,0.67451,0.70882,0.37848,1.67807,1.47728,1.36791,0.00103962,0.00103962,0.00103962
19,104.706,1.3808,1.13871,1.33915,0.91819,0.94272,0.97331,0.69195,1.00169,0.73597,1.05516,0.00102725,0.00102725,0.00102725
20,109.947,1.36251,1.12865,1.30335,0.93605,0.94394,0.96532,0.67786,1.13879,0.71362,1.05704,0.00101488,0.00101488,0.00101488
21,115.093,1.34656,1.10924,1.30533,0.97638,0.93844,0.98531,0.76228,0.87485,0.67016,0.99534,0.0010025,0.0010025,0.0010025
22,120.241,1.31295,1.10133,1.29344,0.98053,0.95561,0.98804,0.73662,0.98225,0.63707,1.03309,0.000990125,0.000990125,0.000990125
23,125.404,1.31206,1.04207,1.29406,0.95563,0.97081,0.98281,0.76759,0.89738,0.63835,1.00899,0.00097775,0.00097775,0.00097775
24,130.562,1.308,1.04494,1.28449,0.92338,0.96514,0.97604,0.71439,1.02211,0.66108,1.05037,0.000965375,0.000965375,0.000965375
25,135.582,1.3052,1.01109,1.28608,0.96034,0.95767,0.97012,0.72451,0.96662,0.73157,1.05773,0.000953,0.000953,0.000953
26,140.647,1.30983,0.99307,1.28133,0.94643,0.93199,0.97267,0.70737,1.03299,0.73193,1.06804,0.000940625,0.000940625,0.000940625
27,145.639,1.27128,0.97911,1.26827,0.95545,0.92843,0.96876,0.75222,0.92243,0.66335,0.99712,0.00092825,0.00092825,0.00092825
28,150.643,1.274,0.94828,1.27933,0.92932,0.94915,0.95586,0.68256,1.13661,0.69473,1.06228,0.000915875,0.000915875,0.000915875
29,155.72,1.26325,0.99086,1.27684,0.96333,0.93029,0.96576,0.66524,1.18321,0.7123,1.0935,0.0009035,0.0009035,0.0009035
30,161.414,1.29356,0.94729,1.3024,0.99047,0.94266,0.98713,0.78818,0.83537,0.55672,0.98629,0.000891125,0.000891125,0.000891125
31,167.516,1.26906,0.92554,1.2608,0.91663,0.95148,0.98252,0.73974,0.93375,0.6048,1.01287,0.00087875,0.00087875,0.00087875
32,175.409,1.2834,0.93106,1.27922,0.93997,0.95571,0.9767,0.72078,0.95145,0.60774,1.03122,0.000866375,0.000866375,0.000866375
33,183.275,1.31962,0.95898,1.29113,0.98436,0.97451,0.98259,0.7213,1.04646,0.61114,1.02095,0.000854,0.000854,0.000854
34,191.31,1.26291,0.92925,1.25865,0.94418,0.95158,0.95658,0.66919,1.14267,0.67982,1.05121,0.000841625,0.000841625,0.000841625
35,198.851,1.22858,0.90273,1.23113,0.94319,0.91636,0.9407,0.64781,1.20886,0.79065,1.09324,0.00082925,0.00082925,0.00082925
36,206.691,1.23071,0.90809,1.24094,0.93349,0.9685,0.9875,0.72838,0.96574,0.59011,1.02736,0.000816875,0.000816875,0.000816875
37,214.308,1.22645,0.88303,1.25705,0.93011,0.97424,0.97693,0.74201,0.92898,0.55008,1.0212,0.0008045,0.0008045,0.0008045
38,221.974,1.19363,0.87094,1.23549,0.96738,0.95295,0.97686,0.74115,1.01438,0.63422,1.05004,0.000792125,0.000792125,0.000792125
39,227.041,1.20584,0.87836,1.23635,0.98636,0.97532,0.98193,0.70913,1.09967,0.57502,1.06303,0.00077975,0.00077975,0.00077975
40,232.117,1.17555,0.85384,1.23003,0.96181,0.96059,0.97448,0.75616,0.85026,0.56641,0.97866,0.000767375,0.000767375,0.000767375
41,237.144,1.1839,0.84282,1.21488,0.94672,0.93248,0.98287,0.73247,0.9026,0.60218,1.00761,0.000755,0.000755,0.000755
42,242.161,1.21964,0.86029,1.24463,0.94558,0.96025,0.97159,0.74844,0.8763,0.58877,0.97707,0.000742625,0.000742625,0.000742625
43,247.226,1.1757,0.84452,1.22722,0.89562,0.92876,0.96705,0.65621,1.2587,0.64777,1.10334,0.00073025,0.00073025,0.00073025
44,252.319,1.20191,0.83998,1.23762,0.88664,0.90081,0.97158,0.74233,0.99567,0.71771,1.01093,0.000717875,0.000717875,0.000717875
45,257.396,1.18238,0.81524,1.20563,0.96038,0.93975,0.98008,0.78209,0.88719,0.56556,0.96551,0.0007055,0.0007055,0.0007055
46,262.52,1.15723,0.81467,1.20857,0.97803,0.97014,0.99406,0.77564,0.85723,0.49814,0.96382,0.000693125,0.000693125,0.000693125
47,267.634,1.14611,0.80741,1.21358,0.96239,0.96041,0.98778,0.77952,0.88544,0.52059,0.99935,0.00068075,0.00068075,0.00068075
48,272.676,1.12236,0.7844,1.19023,0.98857,0.95564,0.99023,0.77418,0.86155,0.48931,0.99561,0.000668375,0.000668375,0.000668375
49,277.668,1.15335,0.81309,1.22236,0.94238,0.96452,0.98404,0.76924,0.89843,0.52579,0.99915,0.000656,0.000656,0.000656
50,282.765,1.17159,0.80561,1.23114,0.95519,0.94762,0.97047,0.74547,0.92643,0.56093,1.00525,0.000643625,0.000643625,0.000643625
51,287.82,1.19789,0.80671,1.23569,0.95042,0.97826,0.98021,0.76156,0.9088,0.48312,0.98765,0.00063125,0.00063125,0.00063125
52,292.835,1.18178,0.81775,1.23781,0.96668,0.96134,0.97803,0.77362,0.86978,0.49592,0.97094,0.000618875,0.000618875,0.000618875
53,297.863,1.09867,0.77446,1.18829,0.94516,0.93466,0.96394,0.75884,0.83942,0.59124,1.0079,0.0006065,0.0006065,0.0006065
54,302.864,1.11572,0.72952,1.19935,0.93001,0.9668,0.98856,0.78003,0.81856,0.48187,0.98954,0.000594125,0.000594125,0.000594125
55,307.91,1.12699,0.74752,1.19695,0.95314,0.94095,0.97453,0.75853,0.9088,0.50556,1.00467,0.00058175,0.00058175,0.00058175
56,312.941,1.09603,0.74034,1.17628,0.98366,0.96061,0.98632,0.75469,0.90635,0.46591,0.99019,0.000569375,0.000569375,0.000569375
57,317.974,1.11453,0.7447,1.18403,0.96476,0.95984,0.97704,0.76487,0.88044,0.5134,0.97653,0.000557,0.000557,0.000557
58,322.98,1.13,0.75011,1.19681,0.98352,0.97525,0.98187,0.78657,0.82849,0.45989,0.97384,0.000544625,0.000544625,0.000544625
59,327.973,1.10551,0.73672,1.18856,0.9816,0.97732,0.9823,0.78912,0.83759,0.46747,0.98384,0.00053225,0.00053225,0.00053225
60,333.16,1.08624,0.71189,1.1796,0.98744,0.98333,0.98197,0.75347,0.94017,0.45123,1.01687,0.000519875,0.000519875,0.000519875
61,338.169,1.06998,0.7231,1.16245,0.9715,0.96825,0.98052,0.77266,0.8891,0.47065,0.99411,0.0005075,0.0005075,0.0005075
62,343.287,1.09929,0.70604,1.19043,0.99386,0.98178,0.98276,0.79059,0.88148,0.43026,0.98764,0.000495125,0.000495125,0.000495125
63,348.305,1.0737,0.71492,1.19113,0.9895,0.97974,0.98306,0.79189,0.83392,0.42364,0.98089,0.00048275,0.00048275,0.00048275
64,353.346,1.05368,0.70726,1.16247,0.93165,0.97729,0.98349,0.79477,0.83062,0.47804,0.96876,0.000470375,0.000470375,0.000470375
65,358.523,1.01993,0.6857,1.13869,0.97949,0.95244,0.97743,0.79092,0.78869,0.44626,0.9555,0.000458,0.000458,0.000458
66,363.857,1.07836,0.69843,1.17623,0.95157,0.94971,0.97534,0.7459,0.91449,0.48971,1.01083,0.000445625,0.000445625,0.000445625
67,370.373,1.06086,0.69228,1.16238,0.96597,0.97109,0.97778,0.78677,0.83687,0.45221,0.96901,0.00043325,0.00043325,0.00043325
68,379.388,1.06102,0.68855,1.15606,0.96959,0.95979,0.97954,0.78405,0.8201,0.45302,0.97794,0.000420875,0.000420875,0.000420875
69,388.571,1.01421,0.66118,1.13292,0.9912,0.93199,0.98904,0.78386,0.83446,0.44735,1.0069,0.0004085,0.0004085,0.0004085
70,397.468,1.0601,0.69744,1.16124,0.99013,0.95036,0.97726,0.76837,0.90254,0.44835,0.99253,0.000396125,0.000396125,0.000396125
71,405.826,1.0407,0.69651,1.16165,0.99276,0.97167,0.982,0.80662,0.78676,0.42879,0.97644,0.00038375,0.00038375,0.00038375
72,414.334,1.06779,0.68925,1.16174,0.9652,0.97337,0.97825,0.77659,0.84265,0.4418,0.99807,0.000371375,0.000371375,0.000371375
73,422.655,1.05744,0.68686,1.15948,0.95145,0.97071,0.97923,0.77937,0.85231,0.44169,0.99032,0.000359,0.000359,0.000359
74,430.961,1.03031,0.65563,1.15644,0.962,0.97184,0.97894,0.78284,0.81344,0.45353,0.97196,0.000346625,0.000346625,0.000346625
75,439.21,1.00712,0.65265,1.13799,0.99163,0.97387,0.98184,0.78973,0.84208,0.4302,0.98558,0.00033425,0.00033425,0.00033425
76,447.567,0.99702,0.64396,1.13342,0.98577,0.97354,0.98193,0.7954,0.79823,0.42054,0.97323,0.000321875,0.000321875,0.000321875
77,455.735,0.98245,0.66288,1.13382,0.98778,0.98279,0.9819,0.78442,0.81271,0.41561,0.98286,0.0003095,0.0003095,0.0003095
78,464.029,0.99015,0.62917,1.1283,0.98733,0.9572,0.98725,0.79416,0.79819,0.39512,0.96649,0.000297125,0.000297125,0.000297125
79,472.373,0.99347,0.63153,1.13519,0.98946,0.94364,0.98422,0.78453,0.82897,0.42681,0.98114,0.00028475,0.00028475,0.00028475
80,480.671,0.97449,0.62409,1.11554,0.96586,0.94835,0.97482,0.78185,0.81343,0.43119,0.98489,0.000272375,0.000272375,0.000272375
81,490.172,1.0084,0.66362,1.1474,0.98494,0.94933,0.97758,0.78475,0.80041,0.41854,0.97387,0.00026,0.00026,0.00026
82,495.748,0.96105,0.61679,1.10567,0.95851,0.98032,0.98013,0.78241,0.78944,0.41587,0.97938,0.000247625,0.000247625,0.000247625
83,500.846,0.96426,0.60907,1.12928,0.96026,0.97693,0.99219,0.78088,0.82304,0.411,0.98092,0.00023525,0.00023525,0.00023525
84,505.909,0.96397,0.61319,1.1252,0.96942,0.97871,0.98033,0.77273,0.82778,0.40421,0.98472,0.000222875,0.000222875,0.000222875
85,510.94,0.96025,0.62979,1.1211,0.96683,0.98075,0.98095,0.79827,0.79753,0.40959,0.95885,0.0002105,0.0002105,0.0002105
86,515.948,0.94356,0.61807,1.10458,0.96449,0.98024,0.98069,0.79819,0.78705,0.39722,0.96271,0.000198125,0.000198125,0.000198125
87,521.005,0.9423,0.61307,1.11624,0.94966,0.97477,0.98357,0.79919,0.81004,0.41564,0.97935,0.00018575,0.00018575,0.00018575
88,526.017,0.93507,0.59077,1.09691,0.97338,0.96997,0.98276,0.79411,0.82776,0.40835,0.98464,0.000173375,0.000173375,0.000173375
89,531.017,0.92598,0.5873,1.10136,0.98781,0.97846,0.9824,0.78733,0.82367,0.38224,0.97471,0.000161,0.000161,0.000161
90,535.953,0.92703,0.59788,1.10105,0.99383,0.97752,0.98235,0.79363,0.78155,0.38589,0.963,0.000148625,0.000148625,0.000148625
